film,track_name,artist,url
pulp fiction,Across 110th Street,Bobby Womack,https://open.spotify.com/track/2Q5rvrn3qR5HpLlvz3fcOy
pulp fiction,Cat People (Putting out Fire) - 1999 Remaster,David Bowie,https://open.spotify.com/track/2uki1VRt9gZs2za2VUoBIC
pulp fiction,The Chase,Clinic,https://open.spotify.com/track/7pcCVcfJjcDr8OAIdIGEke
pulp fiction,Too Old to Die Young,Brother Dege,https://open.spotify.com/track/3B9CVXsyyFRVQwCPYbhS9m
pulp fiction,Laundromat,okaywill,https://open.spotify.com/track/6wDbNnzah0y2vBWcs8zJFs
pulp fiction,(Holy Matrimony) Letter To The Firm,Foxy Brown,https://open.spotify.com/track/41OxaMCY6gMKILoNVd2hdP
pulp fiction,Can't Hardly Stand It,Charlie Feathers,https://open.spotify.com/track/4dw16d1A6EA1D2CLR8L85A
pulp fiction,Goodnight Moon,Shivaree,https://open.spotify.com/track/3XpJO7x4y6MLdwo5QU2sA8
pulp fiction,The Love You Save (May Be Your Own),Joe Tex,https://open.spotify.com/track/3kpzIkzbdyDA4ChSR6mLKv
pulp fiction,Somebody to Love,Jefferson Airplane,https://open.spotify.com/track/5q3qYTQHiWceu6zZNZR01I
pulp fiction,The Times They Are A-Changin',Bob Dylan,https://open.spotify.com/track/2HQWTyTz7VRJ8g0wbXcf7A
pulp fiction,Street Life,Randy Crawford,https://open.spotify.com/track/4CWUGKyUi4aJOq7tF6HAIF
pulp fiction,The Last Race,Jack Nitzsche,https://open.spotify.com/track/03HiXdvB7axCbFHO8NDcmJ
pulp fiction,Adrenaline,PLYA,https://open.spotify.com/track/7sDjju2TKz3Iod8i131nND
pulp fiction,Nobody But Me,The Human Beinz,https://open.spotify.com/track/4QkvD53COA5qLA7rQ1Pa7D
pulp fiction,Ain't No Grave,Johnny Cash,https://open.spotify.com/track/1xADYlM5rjnbJvAW2tc0qF
pulp fiction,Hooked On A Feeling,Blue Swede,https://open.spotify.com/track/5rpSeu8f0xuOPgDKukNmxj
pulp fiction,Good Vibrations - Remastered,The Beach Boys,https://open.spotify.com/track/5t9KYe0Fhd5cW6UYT4qP8f
pulp fiction,Too Old To Die Young,Brother Dege,https://open.spotify.com/track/43JngJ3vMsaTL8SiRwEYQp
pulp fiction,Coconut,Harry Nilsson,https://open.spotify.com/track/7eth0jUe6YneLljRNBeplO
pulp fiction,Sympathy For The Devil,The Rolling Stones,https://open.spotify.com/track/75zMKn5euxQdlkZgu4P42J
pulp fiction,Dark Night,The Blasters,https://open.spotify.com/track/3dKGK0ALdWHldGJEXpwt3K
pulp fiction,Off My Mind,Aaron Taos,https://open.spotify.com/track/4kIcTrOYInlXjNtiAtbJIQ
pulp fiction,For What It's Worth,Buffalo Springfield,https://open.spotify.com/track/1qRA5BS78u3gME0loMl9AA
pulp fiction,Baby Doll,The Buttertones,https://open.spotify.com/track/4tpRJWUCiiaCrTBkbHmd8E
pulp fiction,Hey Little Girl,Dee Clark,https://open.spotify.com/track/2C2otrZhoG07FYzgHpLRgS
pulp fiction,Dancing Queen,ABBA,https://open.spotify.com/track/4NtUY5IGzHCaqfZemmAu56
pulp fiction,Hector,The Village Callers,https://open.spotify.com/track/0b0D2vtzf5nmxPMdny3uaU
pulp fiction,"Sugar, Sugar",The Archies,https://open.spotify.com/track/4GAI8BxeMgrvhZNEU59UfR
pulp fiction,Funky Fanfare,Keith Mansfield,https://open.spotify.com/track/3Vr406z58yyyO2Ofh1fbqA
pulp fiction,Mexican Blackbird - 2005 Remaster,ZZ Top,https://open.spotify.com/track/7rbm9b3fLOKCCBqNFVdkWV
pulp fiction,All Your Secrets,SAKIMA,https://open.spotify.com/track/4kd1bfCHhAFuaGiYEIAste
pulp fiction,Mary Had A Little Lamb,Buddy Guy,https://open.spotify.com/track/6TNNss0QAjTi14I5CVfMpJ
pulp fiction,Lo Chiamavano King (His Name Is King),Luis Bacalov,https://open.spotify.com/track/342v3Is0g1CfidoxekA4f8
pulp fiction,Respect,Aretha Franklin,https://open.spotify.com/track/3OYh9wHWqWD6bpmO3WQNlM
pulp fiction,About Her,Malcolm McLaren,https://open.spotify.com/track/0WN1ICX0u0NenOccX8gRp3
pulp fiction,Crane/White Lightning,The RZA/Charles Bernstein,https://open.spotify.com/track/7EbPUFnL7ujRxxxElUWZvg
pulp fiction,A Fistful of Dollars,The Film Score Orchestra,https://open.spotify.com/track/6Yz4dAHDOX8oPmtn580HG1
pulp fiction,"Paint It, Black",The Rolling Stones,https://open.spotify.com/track/63T7DJ1AFDD6Bn8VzG6JE8
pulp fiction,Foolish Heart,The Mavericks,https://open.spotify.com/track/46gsGxk2iUctmgJUmQRTKz
pulp fiction,No Longer Lovers,Kassandra,https://open.spotify.com/track/0HEDlIypVDBfHsITQTtXza
pulp fiction,Stand by Me,Ben E. King,https://open.spotify.com/track/3SdTKo2uVsxFblQjpScoHy
pulp fiction,You Keep Me Hangin' On - Single Version,Vanilla Fudge,https://open.spotify.com/track/059LGQd42y87hQMHQyJGSU
pulp fiction,The Chain - 2004 Remaster,Fleetwood Mac,https://open.spotify.com/track/5e9TFTbltYBg2xThimr0rU
pulp fiction,She's Just Killing Me,ZZ Top,https://open.spotify.com/track/0ih7vuNB91mvoJ7D6raq0q
pulp fiction,Last: The Lonely Shepherd,James Last,https://open.spotify.com/track/199BYViN6ijOKv5QlMFNJX
pulp fiction,"Urami Bushi - + Hidden Track ""Black Mamba""",Meiko Kaji,https://open.spotify.com/track/33ndSgSGGxV5sBpLh8anAB
pulp fiction,The Ecstasy Of Gold,Ennio Morricone,https://open.spotify.com/track/6PrKZUXJPmBiobMN44yR8Y
pulp fiction,Fire And Brimstone,Link Wray,https://open.spotify.com/track/3bEECCaIejir3Amq4iTpCg
pulp fiction,Cinnamon,Hurley Mower,https://open.spotify.com/track/45iWrKn5A3miPB9H5KZ2IF
pulp fiction,Get It On,T. Rex,https://open.spotify.com/track/0LoQuiekvzqx7n8flgEKzF
pulp fiction,Don't Let Me Be Misunderstood,Santa Esmeralda,https://open.spotify.com/track/1syNzHIZtwHrVCuEPZEgFg
pulp fiction,How Soon Is Now? - 2011 Remaster,The Smiths,https://open.spotify.com/track/1YrnDTqvcnUKxAIeXyaEmU
pulp fiction,Straight Shooter,The Mamas & The Papas,https://open.spotify.com/track/5m63cyB8bzbRSEs53K8CxF
pulp fiction,Jenny Take a Ride,Mitch Ryder and The Detroit Wheels,https://open.spotify.com/track/3MyFpXcehGzFDz0aDuogd1
pulp fiction,Son of a Lovin' Man,Buchanan Brothers,https://open.spotify.com/track/70MqJOpUHPB10OzrI06x7U
pulp fiction,"Mr. Sun, Mr. Moon (feat. Mark Lindsay)",Paul Revere & The Raiders,https://open.spotify.com/track/5HmpCr8ZYWu42K8qUdAluG
pulp fiction,Inside My Love - Remastered,Minnie Riperton,https://open.spotify.com/track/7yngji6ogBXvAJdeOSBHAP
pulp fiction,His Name is King - Lo Chiamavano King - Main Titles Song,Luis Bacalov,https://open.spotify.com/track/2RZQICRJJK4NuNfxYUwJeN
pulp fiction,Dreams,Fleetwood Mac,https://open.spotify.com/track/1lbXEepatjRVjoG8pZMtdp
pulp fiction,Hungry,Paul Revere & The Raiders,https://open.spotify.com/track/25nU5mxSzlzyOXzeqx4c5j
pulp fiction,Satisfied Mind,Johnny Cash,https://open.spotify.com/track/4i5U0edk7EZFrgbrV5CiZ6
pulp fiction,Landslide,Fleetwood Mac,https://open.spotify.com/track/5ihS6UUlyQAfmp48eSkxuQ
pulp fiction,California Dreamin' - Single Version,The Mamas & The Papas,https://open.spotify.com/track/1cCaFCpZ8FKdLalzLWrklQ
pulp fiction,Motorcycle Circus,Luis Bacalov,https://open.spotify.com/track/3ONT9bbXlvp118QYHr4f1U
pulp fiction,Good Thing,Paul Revere & The Raiders,https://open.spotify.com/track/2UOijRbR9Ym6gnegBqzpzu
django unchained,Freedom,Anthony Hamilton,https://open.spotify.com/track/6KufYdEosLjK6bEKPyz4oA
django unchained,100 Black Coffins,Rick Ross,https://open.spotify.com/track/3PxesQpKxcxkZAyeo7yjFI
django unchained,Unchained (The Payback / Untouchable),James Brown,https://open.spotify.com/track/1zPkAyWzIAePfmbhHetqK7
django unchained,Too Old To Die Young,Brother Dege,https://open.spotify.com/track/6uBETSZKESX7UziMYjQ2jH
django unchained,Un Monumento,Ennio Morricone,https://open.spotify.com/track/3h3JkahjNlHEppZVe3sz8q
django unchained,I Got A Name,Jim Croce,https://open.spotify.com/track/0BTFSLbKC5VRBNvjnkrfEk
django unchained,TRINITY: TITOLI,Annibale E I Cantori Moderni,https://open.spotify.com/track/69qdnHdVZfLPYCqay4Vnz7
django unchained,Stephen The Poker Player,Samuel L. Jackson,https://open.spotify.com/track/6kKfnq9sbKqO5Z693pZzU9
django unchained,I Giorni Dell’ira,Riz Ortolani,https://open.spotify.com/track/0wArwX2KTJKsLfW4QwFD1X
django unchained,Nicaragua,Jerry Goldsmith,https://open.spotify.com/track/6OOajAxP7iGn69ulNrxGtE
django unchained,Hildi's Hot Box,Samuel L. Jackson,https://open.spotify.com/track/4y4IBXvmDJo90IMlyPhT3f
django unchained,Sister Sara's Theme,Ennio Morricone,https://open.spotify.com/track/18MrU2tqN2HAAGQgqdWojh
django unchained,Ancora Qui,Elisa Toffoli,https://open.spotify.com/track/31yRCgI8Rzeb67OH36XzF6
django unchained,Django,Luis Bacalov,https://open.spotify.com/track/6I2BDcHnG8De0Kn7mVSNZE
django unchained,The Braying Mule,Ennio Morricone,https://open.spotify.com/track/3bbLUGBH67ko5kKZqLYEg6
django unchained,Lo Chiamavano King (His Name Is King),Luis Bacalov,https://open.spotify.com/track/5FIpDMeiZGa1VR9S6XOP7b
django unchained,La Corsa (2nd Version),Luis Bacalov,https://open.spotify.com/track/0xs2yNZ7cFWwUfjY1s44hT
django unchained,La Corsa (2nd Version),Luis Bacalov,https://open.spotify.com/track/6rd8zK0lJxsRSFel9pZdWs
django unchained,"""In The Case Django, After You...""",Christoph Waltz,https://open.spotify.com/track/6c92bA7ZIRqda1CmxtEHAq
django unchained,Un monumento,Ennio Morricone,https://open.spotify.com/track/6jiOC7swLPJrvsypA9qhPO
strawberry statement,The Circle Game,Buffy Sainte-Marie,https://open.spotify.com/track/3IVpr7fNKL2wIuQ0sQNUIS
strawberry statement,Our House,"Crosby, Stills, Nash & Young",https://open.spotify.com/track/2hitsKa8SthKhRJBXUHbIv
strawberry statement,Down by the River - 2009 Remaster,Neil Young,https://open.spotify.com/track/2EFtUP7BmsjHzhQqI6A4rp
strawberry statement,Long Time Gone - 2005 Remaster,"Crosby, Stills & Nash",https://open.spotify.com/track/1zMfsMdwkSLvuqcCVEZGlT
strawberry statement,Something In The Air,Thunderclap Newman,https://open.spotify.com/track/0emd9tHSVP4dK6UG4pcOFD
strawberry statement,"Also sprach Zarathustra, Op.30, TrV 176: Prelude (Sonnenaufgang)",Richard Strauss,https://open.spotify.com/track/3QVglLsbiwAk6lIpXrblVd
strawberry statement,The Loner - 2009 Remaster,Neil Young,https://open.spotify.com/track/22KcZ7xzhWi3Wif7cC4x5U
strawberry statement,Fishin' Blues,The Lovin' Spoonful,https://open.spotify.com/track/503O3QCKIwvjse3dSsgeM7
strawberry statement,Helpless,"Crosby, Stills, Nash & Young",https://open.spotify.com/track/3gQMqeXqiHFCafaTtFnHF8
strawberry statement,Give Peace A Chance,The Plastic Ono Band,https://open.spotify.com/track/0sUQj8SflMlJrqJE7Z4u9o
woman in red,Love Light In Flight,Stevie Wonder,https://open.spotify.com/track/5TKz8J4Noz4nZSFIOpHpMm
woman in red,I Just Called To Say I Love You,Stevie Wonder,https://open.spotify.com/track/0kVE2yBjTwnFqbsrXRKg5Y
woman in red,The Woman In Red,Stevie Wonder,https://open.spotify.com/track/6gSyMkXUi4J3cJIF4CEO6O
woman in red,It's You,Stevie Wonder,https://open.spotify.com/track/0TmRAPlvxYpovR8ii7Fwwx
woman in red,Weakness,Stevie Wonder,https://open.spotify.com/track/3m7HiDZVPp84W5MWw5bgtk
woman in red,Moments Aren't Moments,Dionne Warwick,https://open.spotify.com/track/1cir9MQTiVjpRNu3pbTRhW
woman in red,It's More Than You - Instrumental Version,Stevie Wonder,https://open.spotify.com/track/5K3TneUET8npb31fiMFNF9
woman in red,Don't Drive Drunk,Stevie Wonder,https://open.spotify.com/track/2AICSVrwd3emDpvvnueUJY
woman in red,"I Just Called to Say I Love You - From ""The Woman in Red""",The Sailors,https://open.spotify.com/track/23g5HPpvkHHAcAxPKFzOrK
woman in red,"I Just Called to Say I Love You - Original Soundtrack From ""The Woman in Red""",Wonder,https://open.spotify.com/track/02SP0yPadJFEMfBuk0BccZ
woman in red,"I Just Called to Say I Love You - From ""The Woman in Red""",D'Mixmasters,https://open.spotify.com/track/3VAOJnREzeyOLirQybbXtB
top gun,"Top Gun Anthem - From ""Top Gun"" Original Soundtrack",Harold Faltermeyer,https://open.spotify.com/track/00Y9r5SfbDdEjJhNg7laQr
top gun,"Playing with the Boys - From ""Top Gun"" Original Soundtrack",Kenny Loggins,https://open.spotify.com/track/0Ag8WW9OeJNnq7inwkqaxL
top gun,"Mighty Wings - From ""Top Gun"" Original Soundtrack",Cheap Trick,https://open.spotify.com/track/4rETMmjiQ7NL0KFCIZa5oV
top gun,Heaven in Your Eyes,Loverboy,https://open.spotify.com/track/11DFnOWr3ZCeCPTMXLSWeg
top gun,"Through the Fire - From ""Top Gun"" Original Soundtrack",Larry Greene,https://open.spotify.com/track/6xdAWJnUp8xTBaczUO8sLx
top gun,Give,Unless You Crave Danger,https://open.spotify.com/track/63ZVUETp5gKCjALdEqYaPd
top gun,"Destination Unknown - From ""Top Gun"" Original Soundtrack",Marietta Waters,https://open.spotify.com/track/1CuO4jLfuEggtIvomrqkC4
top gun,Not Your Man,Pete Muller,https://open.spotify.com/track/3WOWG96tg8pbJCU7FYVqqZ
top gun,Voices,Aryak,https://open.spotify.com/track/5kQayp73eHKOjtPqlJVoig
top gun,"Take My Breath Away - Love Theme from ""Top Gun""",Berlin,https://open.spotify.com/track/15MJ5NThPjj6xhPcts8MiY
top gun,Alone,Catatoneya,https://open.spotify.com/track/1H9z3HQIfWhmU9Hr3iKvMq
top gun,Overdrive,My Elegant Demise,https://open.spotify.com/track/32yTK8vUmRUMbbC3IGcKao
top gun,Closer to You,Dylan Joseph,https://open.spotify.com/track/2UtbUm6JOfxZXqESmriz82
top gun,"Hot Summer Nights - From ""Top Gun"" Original Soundtrack",Miami Sound Machine,https://open.spotify.com/track/0LpFFaWnSBqU4MCqwKaRQC
top gun,"Lead Me On - From ""Top Gun"" Original Soundtrack",Teena Marie,https://open.spotify.com/track/3dTI1IBvXCD6DOwcDZTDD4
top gun,"Memories - From ""Top Gun"" Original Soundtrack",Harold Faltermeyer,https://open.spotify.com/track/35LXX8Mtv3lu0hYbHPqrTC
top gun,I Wanna Make It,Purple Tone Flower,https://open.spotify.com/track/1Sz2CZDpeXg144qd5f2akm
top gun,Bleeding,J Hault,https://open.spotify.com/track/0PYeEmqrMMeaCPfWLDyvjp
top gun,"Playing with the Boys - 12"" Version",Kenny Loggins,https://open.spotify.com/track/5l9o6d6cRchPUhwQ8C3Ld2
top gun,1982,Southbank Crows,https://open.spotify.com/track/2ofhvdK7sdQEWaOBsg3Gnh
top gun,"Danger Zone - From ""Top Gun"" Original Soundtrack",Kenny Loggins,https://open.spotify.com/track/3hMHG6lx9QHVcfYSUr5PoM
top gun,You've Lost That Lovin' Feelin',The Righteous Brothers,https://open.spotify.com/track/5GMw6X6BbCDGO9gApQYRSa
top gun,Great Balls Of Fire,Jerry Lee Lewis,https://open.spotify.com/track/4S9WWr42OEWNbA7SVt9xEY
top gun,Hungry Eyes,Eric Carmen,https://open.spotify.com/track/31H6au3jhblhr6MMJiXnCq
top gun,Eye of the Tiger,Survivor,https://open.spotify.com/track/2HHtWyy5CgaQbC7XSoOb0e
top gun,"Winner Takes It All - From ""Over The Top"" Soundtrack",Sammy Hagar,https://open.spotify.com/track/0vayo1iHR8vz0S9UGe9Z11
top gun,Never Surrender (From Kickboxer),Stan Bush,https://open.spotify.com/track/3aLuqcqV0rNCb86oXoiGJw
guardians of the galaxy,Mr. Blue Sky,Electric Light Orchestra,https://open.spotify.com/track/2RlgNHKcydI9sayD2Df2xp
guardians of the galaxy,Father And Son,Yusuf / Cat Stevens,https://open.spotify.com/track/19slC7k8bsPOAKDjHYLU2W
guardians of the galaxy,Come A Little Bit Closer,Jay & The Americans,https://open.spotify.com/track/252YuUdUaC5OojaBU0H1CP
guardians of the galaxy,Lake Shore Drive,Aliotta Haynes Jeremiah,https://open.spotify.com/track/46MX86XQqYCZRvwPpeq4Gi
guardians of the galaxy,The Chain - 2004 Remaster,Fleetwood Mac,https://open.spotify.com/track/5e9TFTbltYBg2xThimr0rU
guardians of the galaxy,"I'll Be ""Fine""",Love Ghost,https://open.spotify.com/track/5H4hGm1r0rwwjgBRRMvSnl
guardians of the galaxy,Bring It On Home to Me,Sam Cooke,https://open.spotify.com/track/0WVTQp3SOCuMr08jh1jweV
guardians of the galaxy,Don't Stop Me Now - 2011 Mix,Queen,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
guardians of the galaxy,Southern Nights,Glen Campbell,https://open.spotify.com/track/7kv7zBjMtVf0eIJle2VZxn
guardians of the galaxy,Brandy (You're a Fine Girl),Looking Glass,https://open.spotify.com/track/2BY7ALEWdloFHgQZG6VMLA
guardians of the galaxy,Layne,Spectre Tapes,https://open.spotify.com/track/5V1DaAwtMEGx3H1KMSChpv
guardians of the galaxy,Bohemian Rhapsody - 2011 Mix,Queen,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
guardians of the galaxy,Wham Bam Shang-A-Lang,Silver,https://open.spotify.com/track/3qrEG6rQ9Qm72MNWeUKKiU
guardians of the galaxy,Surrender,Cheap Trick,https://open.spotify.com/track/2ccUQnjjNWT0rsNnsBpsCA
guardians of the galaxy,My Sweet Lord - 2014 Mix,George Harrison,https://open.spotify.com/track/0qdQUeKVyevrbKhAo0ibxS
guardians of the galaxy,"Guardians Inferno - From ""Guardians of the Galaxy Vol. 2""",The Sneepers,https://open.spotify.com/track/6vFN0uVMQxHofQFnNhGBq8
guardians of the galaxy,Flash Light,Parliament,https://open.spotify.com/track/6Ie9yuocD61v7hrh02moc6
guardians of the galaxy,The Rubberband Man,The Spinners,https://open.spotify.com/track/13Mzsb8VzRSZ5w3pM48cn6
guardians of the galaxy,Go All The Way,Raspberries,https://open.spotify.com/track/75GQIYnRaBg7ndHxhfYuQy
guardians of the galaxy,I Want You Back,The Jackson 5,https://open.spotify.com/track/2OSfEYKhlSsLx6vn4O75RK
guardians of the galaxy,Hooked on a Feeling,Blue Swede,https://open.spotify.com/track/6Ac4NVYYl2U73QiTt11ZKd
guardians of the galaxy,Fooled Around And Fell In Love,Elvin Bishop,https://open.spotify.com/track/2hE5Lm5XOHR4t3xlhIFauP
guardians of the galaxy,Spirit in the Sky,Norman Greenbaum,https://open.spotify.com/track/1CnTAkLCWL8Uvsr1BDiX8F
guardians of the galaxy,Moonage Daydream - 2012 Remastered Version,David Bowie,https://open.spotify.com/track/3ziCNz5vq8pEeRZjPElfYR
guardians of the galaxy,Fox On The Run,Sweet,https://open.spotify.com/track/66gG8RzSA2sVQwME8e43wX
guardians of the galaxy,Ain't No Mountain High Enough - Mono Version,Marvin Gaye,https://open.spotify.com/track/4njseCGxWeZUksjhrqkleT
guardians of the galaxy,Cherry Bomb,The Runaways,https://open.spotify.com/track/7cdnq45E9aP2XDStHg5vd7
guardians of the galaxy,Come And Get Your Love,Redbone,https://open.spotify.com/track/2T43UrvAg60ubJVo5KQ3t7
guardians of the galaxy,Escape (The Pina Colada Song),Rupert Holmes,https://open.spotify.com/track/5IMtdHjJ1OtkxbGe4zfUxQ
guardians of the galaxy,I'm Not In Love,10cc,https://open.spotify.com/track/1A6Kwtsg3JWKU2KWM2udpM
guardians of the galaxy,O-o-h Child,The Five Stairsteps,https://open.spotify.com/track/74JdR9aXE6I74oS1BVRsvb
guardians of the galaxy,The Boys Are Back In Town,Thin Lizzy,https://open.spotify.com/track/43DeSV93pJPT4lCZaWZ6b1
guardians of the galaxy,Little Ol' Me,Qwiet Type,https://open.spotify.com/track/7HlrkOKdmC5QbY5SW6STm6
guardians of the galaxy,Walk Away,James Gang,https://open.spotify.com/track/5vE4GSOjOXAEhSyizJD3CX
guardians of the galaxy,Funk #49,James Gang,https://open.spotify.com/track/1qqeqeRgn7DFn1LSOA9VBv
guardians of the galaxy,Shake Your Groove Thing,Peaches & Herb,https://open.spotify.com/track/7hzY0LHz8KdEr1PowHhbdu
guardians of the galaxy,Joy To The World,Three Dog Night,https://open.spotify.com/track/2ymeOsYijJz09LfKw3yM2x
guardians of the galaxy,I Will Survive - 1981 Re-recording,Gloria Gaynor,https://open.spotify.com/track/7DD1ojeTUwnW65g5QuZw7X
guardians of the galaxy,"Showtime, A-holes",Tyler Bates,https://open.spotify.com/track/35RaFNWvYLgutIP2sO8axR
guardians of the galaxy,All or Nothing,Julie Elody,https://open.spotify.com/track/0nedK1X2Yy6MC4nmSUb7Nn
guardians of the galaxy,Funk Funk,Cameo,https://open.spotify.com/track/2ettf7qywhnJuavMxZOsWh
guardians of the galaxy,Could It Be I'm Falling in Love,Todd Alsup,https://open.spotify.com/track/5QGSH7lU62QaD1eZ35EbcM
guardians of the galaxy,Overdrive,My Elegant Demise,https://open.spotify.com/track/32yTK8vUmRUMbbC3IGcKao
guardians of the galaxy,My Friend,Hugo Valentine,https://open.spotify.com/track/1xLW2rDNLzA6qk3tNchTlm
guardians of the galaxy,Lemonade,PLVTINUM,https://open.spotify.com/track/0QyjOJoLVY3ENNtvuNF7fl
