album_type,artists,available_markets,external_urls,href,id,images,name,release_date,release_date_precision,total_tracks,type,uri
album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/276kc3wR6o0EgYCSMiHBqz'}, 'href': 'https://api.spotify.com/v1/artists/276kc3wR6o0EgYCSMiHBqz', 'id': '276kc3wR6o0EgYCSMiHBqz', 'name': 'J. Stalin', 'type': 'artist', 'uri': 'spotify:artist:276kc3wR6o0EgYCSMiHBqz'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6zXBTn7vtDeK1lfu93lyQK'}, 'href': 'https://api.spotify.com/v1/artists/6zXBTn7vtDeK1lfu93lyQK', 'id': '6zXBTn7vtDeK1lfu93lyQK', 'name': 'Young Spudd', 'type': 'artist', 'uri': 'spotify:artist:6zXBTn7vtDeK1lfu93lyQK'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/40z3yFqQhRanqmWsEhwv8N'},https://api.spotify.com/v1/albums/40z3yFqQhRanqmWsEhwv8N,40z3yFqQhRanqmWsEhwv8N,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f164385678c063b3148a3b2f', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02f164385678c063b3148a3b2f', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851f164385678c063b3148a3b2f', 'width': 64}]",Reservoir Dogs,2020-02-21,day,9,album,spotify:album:40z3yFqQhRanqmWsEhwv8N
compilation,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0DD7jul87yJMQgGSVipsmm'}, 'href': 'https://api.spotify.com/v1/artists/0DD7jul87yJMQgGSVipsmm', 'id': '0DD7jul87yJMQgGSVipsmm', 'name': 'Big Strick', 'type': 'artist', 'uri': 'spotify:artist:0DD7jul87yJMQgGSVipsmm'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/0DtJfOXZnwrbXb0GsjdmvW'},https://api.spotify.com/v1/albums/0DtJfOXZnwrbXb0GsjdmvW,0DtJfOXZnwrbXb0GsjdmvW,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2739d2bc746efdc5b67af9c1bb5', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e029d2bc746efdc5b67af9c1bb5', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048519d2bc746efdc5b67af9c1bb5', 'width': 64}]",Reservoir Dogs,2012,year,13,album,spotify:album:0DtJfOXZnwrbXb0GsjdmvW
album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6vvz8EbNf7ySfKjdGhfhVB'}, 'href': 'https://api.spotify.com/v1/artists/6vvz8EbNf7ySfKjdGhfhVB', 'id': '6vvz8EbNf7ySfKjdGhfhVB', 'name': 'Rasul Ree & Tha Crew', 'type': 'artist', 'uri': 'spotify:artist:6vvz8EbNf7ySfKjdGhfhVB'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/3GzDZ5eHV9JZUG6E43BXD9'},https://api.spotify.com/v1/albums/3GzDZ5eHV9JZUG6E43BXD9,3GzDZ5eHV9JZUG6E43BXD9,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b011c6534a76de4427295007', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02b011c6534a76de4427295007', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851b011c6534a76de4427295007', 'width': 64}]",Reservoir Dogs,2013-12-04,day,10,album,spotify:album:3GzDZ5eHV9JZUG6E43BXD9
single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7JBCj5Bg5lNdhCsVhW0yb3'}, 'href': 'https://api.spotify.com/v1/artists/7JBCj5Bg5lNdhCsVhW0yb3', 'id': '7JBCj5Bg5lNdhCsVhW0yb3', 'name': 'Reservoir Dogs', 'type': 'artist', 'uri': 'spotify:artist:7JBCj5Bg5lNdhCsVhW0yb3'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/7M4NVMLTbv2nrUWtV483js'},https://api.spotify.com/v1/albums/7M4NVMLTbv2nrUWtV483js,7M4NVMLTbv2nrUWtV483js,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273536e44a9679de53087a73051', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02536e44a9679de53087a73051', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851536e44a9679de53087a73051', 'width': 64}]",Reservoir Dogs,2010,year,3,album,spotify:album:7M4NVMLTbv2nrUWtV483js
single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5bx5lS33Y4gpNWV6rgKUiT'}, 'href': 'https://api.spotify.com/v1/artists/5bx5lS33Y4gpNWV6rgKUiT', 'id': '5bx5lS33Y4gpNWV6rgKUiT', 'name': 'Slash Piff', 'type': 'artist', 'uri': 'spotify:artist:5bx5lS33Y4gpNWV6rgKUiT'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/6HUsR4GdwEwsbMM7OGYygz'},https://api.spotify.com/v1/albums/6HUsR4GdwEwsbMM7OGYygz,6HUsR4GdwEwsbMM7OGYygz,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273c4026511ed565c7ac12ec9e5', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02c4026511ed565c7ac12ec9e5', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851c4026511ed565c7ac12ec9e5', 'width': 64}]",Presents Reservoir Dogs,2018-10-08,day,5,album,spotify:album:6HUsR4GdwEwsbMM7OGYygz
album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0UGs43j8Du6ImMrFnD4nF3'}, 'href': 'https://api.spotify.com/v1/artists/0UGs43j8Du6ImMrFnD4nF3', 'id': '0UGs43j8Du6ImMrFnD4nF3', 'name': 'Les Reservoir Dogs', 'type': 'artist', 'uri': 'spotify:artist:0UGs43j8Du6ImMrFnD4nF3'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/6YZSg3n14p9ouYnLzxVJSm'},https://api.spotify.com/v1/albums/6YZSg3n14p9ouYnLzxVJSm,6YZSg3n14p9ouYnLzxVJSm,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27379cc45491ab6b274c1895234', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0279cc45491ab6b274c1895234', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485179cc45491ab6b274c1895234', 'width': 64}]","Les Reservoir Dogs, Vol. 4",2019-02-16,day,9,album,spotify:album:6YZSg3n14p9ouYnLzxVJSm
single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4ZERWsVilGzODBYY6TDRls'}, 'href': 'https://api.spotify.com/v1/artists/4ZERWsVilGzODBYY6TDRls', 'id': '4ZERWsVilGzODBYY6TDRls', 'name': 'Rob Gee', 'type': 'artist', 'uri': 'spotify:artist:4ZERWsVilGzODBYY6TDRls'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/2H70kIVpWpVJMzjP3GttTN'},https://api.spotify.com/v1/albums/2H70kIVpWpVJMzjP3GttTN,2H70kIVpWpVJMzjP3GttTN,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27312f6c96e87f53f807aa1f32f', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0212f6c96e87f53f807aa1f32f', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485112f6c96e87f53f807aa1f32f', 'width': 64}]",Reservoir Dogs Live In NYC (The Dentist's Boscaland Mixes),1994-06-01,day,3,album,spotify:album:2H70kIVpWpVJMzjP3GttTN
album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3xKD0IPyVIbE47uf8wf8a7'}, 'href': 'https://api.spotify.com/v1/artists/3xKD0IPyVIbE47uf8wf8a7', 'id': '3xKD0IPyVIbE47uf8wf8a7', 'name': 'Reservoir Songs', 'type': 'artist', 'uri': 'spotify:artist:3xKD0IPyVIbE47uf8wf8a7'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/56Igs5MHp2PubiOesnNhTI'},https://api.spotify.com/v1/albums/56Igs5MHp2PubiOesnNhTI,56Igs5MHp2PubiOesnNhTI,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2739ab42d57d69a0764d4dff2a9', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e029ab42d57d69a0764d4dff2a9', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048519ab42d57d69a0764d4dff2a9', 'width': 64}]",Dogs from Hell (Original Soundtrack),2016-12-20,day,14,album,spotify:album:56Igs5MHp2PubiOesnNhTI
single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/46kXfyQ5IgXO4Xl7pO2Imr'}, 'href': 'https://api.spotify.com/v1/artists/46kXfyQ5IgXO4Xl7pO2Imr', 'id': '46kXfyQ5IgXO4Xl7pO2Imr', 'name': 'Reservoir Dogs Band', 'type': 'artist', 'uri': 'spotify:artist:46kXfyQ5IgXO4Xl7pO2Imr'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/7n2s2j7qSdBCNcUW6CftdU'},https://api.spotify.com/v1/albums/7n2s2j7qSdBCNcUW6CftdU,7n2s2j7qSdBCNcUW6CftdU,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b7ae1968f3afb48cf07bdd87', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02b7ae1968f3afb48cf07bdd87', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851b7ae1968f3afb48cf07bdd87', 'width': 64}]",Deathtrap,2017-12-09,day,6,album,spotify:album:7n2s2j7qSdBCNcUW6CftdU
album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0xcGrO7veUe0S5LnG4XFK0'}, 'href': 'https://api.spotify.com/v1/artists/0xcGrO7veUe0S5LnG4XFK0', 'id': '0xcGrO7veUe0S5LnG4XFK0', 'name': 'The Academy Allstars', 'type': 'artist', 'uri': 'spotify:artist:0xcGrO7veUe0S5LnG4XFK0'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/5NfVMqsaN3moFyiLPV7pjB'},https://api.spotify.com/v1/albums/5NfVMqsaN3moFyiLPV7pjB,5NfVMqsaN3moFyiLPV7pjB,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2731b736b94c4f44d9d8c98dd88', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e021b736b94c4f44d9d8c98dd88', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048511b736b94c4f44d9d8c98dd88', 'width': 64}]",Pulp Fiction Vs Reservoir Dogs,2010-03-22,day,9,album,spotify:album:5NfVMqsaN3moFyiLPV7pjB
compilation,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/2Rosrqy5gnHaKLrh2ctnVq'},https://api.spotify.com/v1/albums/2Rosrqy5gnHaKLrh2ctnVq,2Rosrqy5gnHaKLrh2ctnVq,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e49c89a7fc51a391fdbda374', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02e49c89a7fc51a391fdbda374', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851e49c89a7fc51a391fdbda374', 'width': 64}]",Pulp Fiction (Music From The Motion Picture),1994-09-27,day,20,album,spotify:album:2Rosrqy5gnHaKLrh2ctnVq
album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/667OSHKP0N0wmIVCc3qGIl'}, 'href': 'https://api.spotify.com/v1/artists/667OSHKP0N0wmIVCc3qGIl', 'id': '667OSHKP0N0wmIVCc3qGIl', 'name': 'Cartel Mcs', 'type': 'artist', 'uri': 'spotify:artist:667OSHKP0N0wmIVCc3qGIl'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/0EJIFDWLt2niRsIh3gmuto'},https://api.spotify.com/v1/albums/0EJIFDWLt2niRsIh3gmuto,0EJIFDWLt2niRsIh3gmuto,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27393701764ba590c40eda1677a', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0293701764ba590c40eda1677a', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485193701764ba590c40eda1677a', 'width': 64}]",Pulp Fiction,2012-05-08,day,20,album,spotify:album:0EJIFDWLt2niRsIh3gmuto
single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4sn5cC2cirfrQrba5sePby'}, 'href': 'https://api.spotify.com/v1/artists/4sn5cC2cirfrQrba5sePby', 'id': '4sn5cC2cirfrQrba5sePby', 'name': 'Coves', 'type': 'artist', 'uri': 'spotify:artist:4sn5cC2cirfrQrba5sePby'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/3EQgknKJYADOLosFVbnser'},https://api.spotify.com/v1/albums/3EQgknKJYADOLosFVbnser,3EQgknKJYADOLosFVbnser,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d99a2390b5032a708803dda1', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d99a2390b5032a708803dda1', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d99a2390b5032a708803dda1', 'width': 64}]",Pulp Fiction,2020-04-29,day,3,album,spotify:album:3EQgknKJYADOLosFVbnser
single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/74AkwPErO7y6jYZwR7ggJA'}, 'href': 'https://api.spotify.com/v1/artists/74AkwPErO7y6jYZwR7ggJA', 'id': '74AkwPErO7y6jYZwR7ggJA', 'name': 'Alex Reece', 'type': 'artist', 'uri': 'spotify:artist:74AkwPErO7y6jYZwR7ggJA'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/0rH3O3iveDh8GfRYDSsXB9'},https://api.spotify.com/v1/albums/0rH3O3iveDh8GfRYDSsXB9,0rH3O3iveDh8GfRYDSsXB9,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2739c3b1d62b60faa44a31b930c', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e029c3b1d62b60faa44a31b930c', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048519c3b1d62b60faa44a31b930c', 'width': 64}]",Pulp Fiction / Chill Pill (2015 Remasters),2015-10-23,day,2,album,spotify:album:0rH3O3iveDh8GfRYDSsXB9
